activity_id,name,category,sector,source,unit_type
electricity-supply_grid-source_supplier_mix-supplier_exelon_atlantic_city_electric,Electricity supplied from grid - supplier Exelon Atlantic City Electric,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_exelon_baltimore_gas_and_electric,Electricity supplied from grid - supplier Exelon Baltimore Gas & Electric,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_exelon_comed,Electricity supplied from grid - supplier Exelon ComEd,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_exelon_delmarva_power,Electricity supplied from grid - supplier Exelon Delmarva Power,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_exelon_peco,Electricity supplied from grid - supplier Exelon PECO,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_exelon_pepco,Electricity supplied from grid - supplier Exelon PEPCO,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_first_energy_corp_jersey_central_power_and_light,Electricity supplied from grid - supplier First Energy Corp. Jersey Central Power & Light,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_first_energy_corp_meted,Electricity supplied from grid - supplier First Energy Corp. Met-Ed,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_first_energy_corp_mon_power,Electricity supplied from grid - supplier First Energy Corp. Mon Power,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_first_energy_corp_ohio_edison,Electricity supplied from grid - supplier First Energy Corp. Ohio Edison,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_first_energy_corp_penelec,Electricity supplied from grid - supplier First Energy Corp. Penelec,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_first_energy_corp_penn_power,Electricity supplied from grid - supplier First Energy Corp. Penn Power,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_first_energy_corp_potomac_edison,Electricity supplied from grid - supplier First Energy Corp. Potomac Edison,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_first_energy_corp_the_illuminating_company,Electricity supplied from grid - supplier First Energy Corp. The Illuminating Company,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_first_energy_corp_toledo_edison,Electricity supplied from grid - supplier First Energy Corp. Toledo Edison,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_first_energy_corp_west_penn_power,Electricity supplied from grid - supplier First Energy Corp. West Penn Power,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_fuse_energy,Electricity supplied from grid - supplier Fuse Energy,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_glide,Electricity supplied from grid - supplier Glide,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_good_energy,Electricity supplied from grid - supplier Good Energy,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_goto_energy,Electricity supplied from grid - supplier Goto Energy,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_green_energy_uk,Electricity supplied from grid - supplier Green Energy UK,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_hawaiian_electric_industries_hawaiian_electric_company,Electricity supplied from grid - supplier Hawaiian Electric Industries Hawaiian Electric Company,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_home_energy,Electricity supplied from grid - supplier Home Energy,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_london_energy,Electricity supplied from grid - supplier London Energy,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_london_power,Electricity supplied from grid - supplier London Power,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_m_and_s_energy,Electricity supplied from grid - supplier M&S Energy,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_mge_energy_madison_gas_and_electric_company,Electricity supplied from grid - supplier MGE Energy Madison Gas and Electric Company,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_neo_energy,Electricity supplied from grid - supplier Neo Energy,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_next_era_energy_florida_power_and_light,Electricity supplied from grid - supplier Next Era Energy Florida Power & Light,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_next_era_energy_gulf_power_company,Electricity supplied from grid - supplier Next Era Energy Gulf Power Company,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_nisource_nipsco,Electricity supplied from grid - supplier NiSource NIPSCO,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_northwestern_energy,Electricity supplied from grid - supplier NorthWestern Energy,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_octopus_energy,Electricity supplied from grid - supplier Octopus Energy,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_orbit_energy,Electricity supplied from grid - supplier Orbit Energy,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_otter_tail_corporation_otter_tail_power_company,Electricity supplied from grid - supplier Otter Tail Corporation Otter Tail Power Company,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_outfox_the_market,Electricity supplied from grid - supplier Outfox the Market,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_ovo_energy,Electricity supplied from grid - supplier OVO Energy,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_pgande_corporation_pacific_gas_and_electric_company,Electricity supplied from grid - supplier PG&E Corporation Pacific Gas & Electric Company,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_pinnacle_west_capital_corporation_arizona_public_service_company,Electricity supplied from grid - supplier Pinnacle West Capital Corporation Arizona Public Service Company,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_pnm_resources_pnm,Electricity supplied from grid - supplier PNM Resources PNM,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_portland_general_electric,Electricity supplied from grid - supplier Portland General Electric,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_portland_general_electric_portland_general_electric,Electricity supplied from grid - supplier Portland General Electric Portland General Electric,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_ppl_corporation_lgande_and_ku_energy,Electricity supplied from grid - supplier PPL Corporation LG&E & KU Energy,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_ppl_corporation_ppl_electric_utilities,Electricity supplied from grid - supplier PPL Corporation PPL Electric Utilities,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_ppl_corporation_rhode_island_energy,Electricity supplied from grid - supplier PPL Corporation Rhode Island Energy,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_pseg_long_island,Electricity supplied from grid - supplier PSEG Long Island,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_puget_sound_energy,Electricity supplied from grid - supplier Puget Sound Energy,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_pure_planet,Electricity supplied from grid - supplier Pure Planet,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_rebel_energy,Electricity supplied from grid - supplier Rebel Energy,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_sainsbury_energy,Electricity supplied from grid - supplier Sainsbury Energy,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_scottishpower,Electricity supplied from grid - supplier ScottishPower,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_shell_energy,Electricity supplied from grid - supplier Shell Energy,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_so_energy,Electricity supplied from grid - supplier So Energy,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_sse,Electricity supplied from grid - supplier SSE,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_tennessee_valley_authority,Electricity supplied from grid - supplier Tennessee Valley Authority,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_together_energy,Electricity supplied from grid - supplier Together Energy,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_tomato_energy,Electricity supplied from grid - supplier Tomato Energy,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_tulo_energy,Electricity supplied from grid - supplier Tulo Energy,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_utilita,Electricity supplied from grid - supplier Utilita,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_utility_warehouse,Electricity supplied from grid - supplier Utility Warehouse,Electricity,Energy,Electricity Info,Energy
electricity-supply_grid-source_supplier_mix-supplier_xcel_energy_northern_states_power_company,Electricity supplied from grid - supplier Xcel Energy Northern States Power Company,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_xcel_energy_public_service_company_of_colorado,Electricity supplied from grid - supplier Xcel Energy Public Service Company of Colorado,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-supplier_xcel_energy_southwestern_public_service_company,Electricity supplied from grid - supplier Xcel Energy Southwestern Public Service Company,Electricity,Energy,EEI,Energy
electricity-supply_grid-source_supplier_mix-use_air_conditioning,Electricity - Use: air conditioning,Electricity,Energy,ADEME,Energy
electricity-supply_grid-source_supplier_mix-use_construction_research_army,Electricity - Use: others (construction / research / army),Electricity,Energy,ADEME,Energy
electricity-supply_grid-source_supplier_mix-use_heating,Electricity - Use: heating,Electricity,Energy,ADEME,Energy
electricity-supply_grid-source_supplier_mix-use_industrial_and_public,Electricity - Use: industrial and public lighting,Electricity,Energy,ADEME,Energy
electricity-supply_grid-source_supplier_mix-use_industry,Electricity - Use: industry,Electricity,Energy,ADEME,Energy
electricity-supply_grid-source_supplier_mix-use_na,Electricity supplied from grid,Electricity,Energy,ADEME,Energy
electricity-supply_grid-source_supplier_mix-use_refrigeration,Electricity - Use: cold,Electricity,Energy,ADEME,Energy
electricity-supply_grid-source_supplier_mix-use_residential_cooking,Electricity - Use: residential cooking,Electricity,Energy,ADEME,Energy
electricity-supply_grid-source_supplier_mix-use_residential_lighting,Electricity - Use: residential lighting,Electricity,Energy,ADEME,Energy
electricity-supply_grid-source_supplier_mix-use_sanitary_hot_water,Electricity - Use: sanitary hot water,Electricity,Energy,ADEME,Energy
electricity-supply_grid-source_supplier_mix-use_transport,Electricity - Use: transports,Electricity,Energy,ADEME,Energy
electricity-supply_grid-source_supplier_mix_build_margin,Electricity supplied from grid - build margin,Electricity,Energy,EMA,Energy
electricity-supply_grid-source_supplier_mix_losses,Electricity supplied from grid - transmission and distribution,Electricity,Energy,BEIS,Money
electricity-supply_grid-source_supplier_mix_losses,Electricity supplied from grid: T&D losses,Electricity,Energy,"BEIS,DISER,Government of Canada,UBA,MfE","Energy,Energy,Energy,Energy,Energy"
electricity-supply_grid-source_supplier_mix_managed_assets,Electricity supplied from grid (managed assets- electricity),Electricity,Energy,BEIS,Energy
electricity-supply_grid-source_supplier_mix_non_baseload,Electricity supplied from grid (non-baseload),Electricity,Energy,EPA,Energy
electricity-supply_grid-source_supplier_mix_non_renewable,Electricity supplied from grid (non-renewable sources),Electricity,Energy,CO2 Emissiefactoren,Energy
electricity-supply_grid-source_supplier_mix_operating_margin,Electricity supplied from grid - average operating margin,Electricity,Energy,EMA,Energy
electricity-supply_grid-source_supplier_mix_unknown,Electricity supplied from grid (unknown source),Electricity,Energy,CO2 Emissiefactoren,Energy
electricity-supply_grid-source_tide_wave_ocean,Electricity generated from tide/wave/ocean,Electricity,Energy,EXIOBASE,Money
electricity-supply_grid-source_total_supplier_mix,Electricity supplied from grid - total supplier mix,Electricity,Energy,AIB,Energy
electricity-supply_grid-source_unknown,Electricity (not elsewhere specified),Electricity,Energy,EXIOBASE,Money
electricity-supply_grid-source_waste_wood,Electricity supplied from waste wood power plant,Electricity,Energy,GEMIS,Energy
electricity-supply_grid-source_wind,Electricity generated from wind,Electricity,Energy,"EXIOBASE,CO2 Emissiefactoren","Money,Energy"
electricity-supply_grid-source_wind_farm_onshore,Electricity supplied from wind farm onshore,Electricity,Energy,GEMIS,Energy
electricity-supply_na-source_na,Electricity,Electricity,Energy,EPA,Money
energy_services-type_distribution_of_gaseous_fuels_through_mains_services,Distribution of gaseous fuels through mains (services),Energy Services,Energy,EXIOBASE,Money
energy_services-type_distribution_trade_of_electricity_services,Distribution and trade of electricity (services),Energy Services,Energy,EXIOBASE,Money
energy_services-type_domestic_fuel_nec,Domestic fuel nec,Energy Services,Energy,Market Economics Limited,Money
energy_services-type_flat_solar_collector,Flat solar collector,Energy Services,Energy,OEKOBAUDAT,Area
energy_services-type_gas_distribution_of_gaseous_fuels_through_mains_steam_and_air_conditioning_supply,Gas / distribution of gaseous fuels through mains/steam and air conditioning supply,Energy Services,Energy,BEIS,Money
energy_services-type_natural_gas_distribution,Natural gas distribution,Energy Services,Energy,OpenIO-Canada,Money
energy_services-type_transmission_of_electricity_services,Transmission of electricity (services),Energy Services,Energy,EXIOBASE,Money
energy_services-type_vacuum_solar_tube,Vacuum solar tube,Energy Services,Energy,OEKOBAUDAT,Area
fuel-type_agricultural_byproducts_bio_100-fuel_use_stationary,Agricultural byproducts,Fuel,Energy,"EPA,EPA,GHG Protocol","Weight,Energy,Energy"
fuel-type_all_other_petroleum_and_coal_products_manufacturing-fuel_use_na,All other petroleum and coal products manufacturing,Fuel,Energy,EPA,Money
fuel-type_anthracite-fuel_use_na,Anthracite,Fuel,Energy,SEFR,Weight
fuel-type_asphalt-fuel_use_na,Asphalt,Fuel,Energy,CAEP,Weight
fuel-type_asphalt_and_road_oil-fuel_use_stationary,Asphalt and road oil,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_aviation_fuel-fuel_use_na,Aviation fuel,Fuel,Energy,OpenIO-Canada,Money
fuel-type_aviation_gasoline-fuel_use_aviation,Aviation gasoline,Fuel,Energy,EXIOBASE,Money
fuel-type_aviation_gasoline-fuel_use_mobile_aviation,Aviation fuel - avgas,Fuel,Energy,MfE,Volume
fuel-type_aviation_gasoline-fuel_use_mobile_aviation,Aviation gas - transport,Fuel,Energy,"MfE,MfE","Volume,Energy"
fuel-type_aviation_gasoline-fuel_use_mobile_aviation,Aviation gasoline,Fuel,Energy,EPA,Volume
fuel-type_aviation_gasoline-fuel_use_mobile_aviation,Aviation gasoline - aircraft,Fuel,Energy,GHG Protocol,Volume
fuel-type_aviation_gasoline-fuel_use_mobile_aviation,Aviation spirit,Fuel,Energy,"BEIS,BEIS","Weight,Volume"
fuel-type_aviation_gasoline-fuel_use_mobile_aviation,Aviation spirit (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_aviation_gasoline-fuel_use_mobile_aviation,Gasoline - for use as fuel in an aircraft - transport,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_aviation_gasoline-fuel_use_na,Aviation gasoline,Fuel,Energy,"CAEP,SEFR","Weight,Weight"
fuel-type_aviation_gasoline-fuel_use_na,Aviation gasoline (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_aviation_gasoline-fuel_use_stationary,Aviation gasoline,Fuel,Energy,"DISER,DISER,EPA,EPA,GHG Protocol","Energy,Volume,Volume,Energy,Energy"
fuel-type_aviation_gasoline_net-fuel_use_mobile_aviation,Aviation spirit (net CV),Fuel,Energy,BEIS,Energy
fuel-type_aviation_gasoline_net-fuel_use_na,Aviation gasoline (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_aviation_kerosene-fuel_use_na,Aviation kerosene,Fuel,Energy,CAEP,Weight
fuel-type_aviation_kerosene_renewable_bio_average-fuel_use_mobile_aviation,Renewable aviation kerosene - for transport,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_aviation_kerosene_renewable_bio_average-fuel_use_stationary,Renewable aviation kerosene,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_aviation_turbine_fuel-fuel_use_mobile_aviation,Aviation fuel,Fuel,Energy,"GLEC,GLEC","Weight,Volume"
fuel-type_aviation_turbine_fuel-fuel_use_mobile_aviation,Aviation fuel - kerosene - transport,Fuel,Energy,"MfE,MfE","Energy,Volume"
fuel-type_aviation_turbine_fuel-fuel_use_mobile_aviation,Aviation turbine fuel,Fuel,Energy,"BEIS,BEIS,MfE","Weight,Volume,Volume"
fuel-type_aviation_turbine_fuel-fuel_use_mobile_aviation,Aviation turbine fuel (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_aviation_turbine_fuel-fuel_use_mobile_aviation,Kerosene-type jet fuel,Fuel,Energy,"CO2 Emissiefactoren,EPA","Volume,Volume"
fuel-type_aviation_turbine_fuel-fuel_use_stationary,Aviation turbine fuel,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_aviation_turbine_fuel-fuel_use_stationary,Jet fuel,Fuel,Energy,GHG Protocol,Volume
fuel-type_aviation_turbine_fuel-fuel_use_stationary,Kerosene-type jet fuel,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_aviation_turbine_fuel_net-fuel_use_mobile_aviation,Aviation turbine fuel (net CV),Fuel,Energy,BEIS,Energy
fuel-type_aviation_turbine_fuel_renewable_bio_average-fuel_use_mobile_aviation,Aviation turbine fuel - renewable,Fuel,Energy,"BEIS,BEIS","Weight,Volume"
fuel-type_aviation_turbine_fuel_renewable_bio_average_net-fuel_use_mobile_aviation,Aviation turbine fuel - renewable (net CV),Fuel,Energy,BEIS,Energy
fuel-type_bagasse_bio_100-fuel_use_na,Bagasse,Fuel,Energy,"DISER,DISER","Weight,Energy"
fuel-type_bagasse_bio_100-fuel_use_stationary,Bagasse,Fuel,Energy,"EPA,GHG Protocol","Energy,Energy"
fuel-type_bamboo_bio_100-fuel_use_stationary,Bamboo,Fuel,Energy,"EPA,GHG Protocol","Energy,Energy"
fuel-type_bio_cng_bio_100-fuel_use_mobile_hdv_hdpi,Bio-CNG HPDI - heavy duty road,Fuel,Energy,GLEC,Weight
fuel-type_bio_cng_bio_100-fuel_use_mobile_hdv_hdpi_methane_slip_0.54pc,Bio-CNG HPDI - heavy duty road - Methane slip 0.54%,Fuel,Energy,GLEC,Weight
fuel-type_bio_cng_bio_100-fuel_use_mobile_si,Bio-CNG SI road,Fuel,Energy,GLEC,Weight
fuel-type_bio_cng_bio_100-fuel_use_mobile_si_methane_slip_0.32pc,Bio-CNG SI road - Methane slip 0.32%,Fuel,Energy,GLEC,Weight
fuel-type_bio_cng_bio_100-fuel_use_na,Bio-CNG,Fuel,Energy,CO2 Emissiefactoren,Weight
fuel-type_bio_ftj-fuel_use_electric_power,Bio-FTJ (electric power),Fuel,Energy,CAEP,Weight
fuel-type_bio_ftj-fuel_use_heating,Bio-FTJ (heating),Fuel,Energy,CAEP,Weight
fuel-type_bio_ftj_bio_100-fuel_use_electricity_generation,Bio-FTJ - electric power,Fuel,Energy,CAEP,Weight
fuel-type_bio_ftj_bio_100-fuel_use_na,Bio-FTJ - heating,Fuel,Energy,CAEP,Weight
fuel-type_bio_lng_bio_100-fuel_use_mobile_hdv_hdpi,Bio-LNG HPDI - heavy duty road,Fuel,Energy,GLEC,Weight
fuel-type_bio_lng_bio_100-fuel_use_mobile_hdv_hdpi_methane_slip_0.54pc,Bio-LNG HPDI - heavy duty road - Methane slip 0.54%,Fuel,Energy,GLEC,Weight
fuel-type_bio_lng_bio_100-fuel_use_mobile_hdv_si,Bio-LNG SI - heavy duty road,Fuel,Energy,GLEC,Weight
fuel-type_bio_lng_bio_100-fuel_use_mobile_hdv_si_methane_slip_0.32pc,Bio-LNG SI - heavy duty road - Methane slip 0.32%,Fuel,Energy,GLEC,Weight
fuel-type_bio_lng_bio_100-fuel_use_mobile_ship,Bio-LNG diesel ship,Fuel,Energy,GLEC,Weight
fuel-type_bio_lng_bio_100-fuel_use_mobile_ship_medium_speed,Bio-LNG Otto dual fuel - medium speed ship,Fuel,Energy,GLEC,Weight
fuel-type_bio_lng_bio_100-fuel_use_mobile_ship_medium_speed_methane_slip_3.10pc,Bio-LNG Otto dual fuel - medium speed ship - Methane slip 3.10%,Fuel,Energy,GLEC,Weight
fuel-type_bio_lng_bio_100-fuel_use_mobile_ship_methane_slip_0.20pc,Bio-LNG diesel ship - Methane slip 0.20%,Fuel,Energy,GLEC,Weight
fuel-type_bio_lng_bio_100-fuel_use_mobile_ship_slow_speed,Bio-LNG Otto dual fuel - slow speed ship,Fuel,Energy,GLEC,Weight
fuel-type_bio_lng_bio_100-fuel_use_mobile_ship_slow_speed_methane_slip_1.70pc,Bio-LNG Otto dual fuel - slow speed ship - Methane slip 1.70%,Fuel,Energy,GLEC,Weight
fuel-type_bio_lng_bio_100-fuel_use_na,Bio-LNG,Fuel,Energy,CO2 Emissiefactoren,Weight
fuel-type_bio_pyj-fuel_use_na,Bio-PYJ,Fuel,Energy,CAEP,Weight
fuel-type_bio_pyj_bio_100-fuel_use_na,Bio-PYJ,Fuel,Energy,CAEP,Weight
fuel-type_biodiesel-fuel_use_na,Biodiesel,Fuel,Energy,EXIOBASE,Money
fuel-type_biodiesel_bio_100-fuel_use_mobile,Biodiesel,Fuel,Energy,ADEME,Volume
fuel-type_biodiesel_bio_100-fuel_use_mobile,Biodiesel - 100%,Fuel,Energy,EPA,Volume
fuel-type_biodiesel_bio_100-fuel_use_mobile,Biodiesel - for transport,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_biodiesel_bio_100-fuel_use_mobile_ldv,Biodiesel - 100% - biodiesel light-duty vehicles,Fuel,Energy,GHG Protocol,Volume
fuel-type_biodiesel_bio_100-fuel_use_mobile_mhdv_efficiency_5.9,Biodiesel - 100% - biodiesel medium and heavy-duty vehicles,Fuel,Energy,GHG Protocol,Volume
fuel-type_biodiesel_bio_100-fuel_use_mobile_mhdv_efficiency_8.8,Biodiesel - 100% - biodiesel medium and heavy-duty vehicles,Fuel,Energy,GHG Protocol,Volume
fuel-type_biodiesel_bio_100-fuel_use_mobile_passenger_cars,Biodiesel - 100% - biodiesel passenger cars,Fuel,Energy,GHG Protocol,Volume
fuel-type_biodiesel_bio_100-fuel_use_na,100% biodiesel - B100,Fuel,Energy,"GLEC,GLEC","Weight,Volume"
fuel-type_biodiesel_bio_100-fuel_use_na,Biodiesel,Fuel,Energy,"CBAM,MfE,MfE,SEFR","Weight,Volume,Energy,Weight"
fuel-type_biodiesel_bio_100-fuel_use_na,Biodiesel (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_biodiesel_bio_100-fuel_use_na,Off road biodiesel,Fuel,Energy,"BEIS,BEIS","Volume,Weight"
fuel-type_biodiesel_bio_100-fuel_use_stationary,Biodiesel,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_biodiesel_bio_100-fuel_use_stationary,Biodiesel - 100%,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_biodiesel_bio_100_net-fuel_use_mobile,Biodiesel (net CV),Fuel,Energy,ADEME,Energy
fuel-type_biodiesel_bio_100_net-fuel_use_na,Biodiesel (net CV),Fuel,Energy,"CBAM,Netherlands Enterprise Agency","Energy,Energy"
fuel-type_biodiesel_bio_100_net-fuel_use_na,Off road biodiesel (net CV),Fuel,Energy,BEIS,Energy
fuel-type_biodiesel_hvo_bio_100-fuel_use_na,Biodiesel HVO,Fuel,Energy,"ADEME,ADEME,BEIS,BEIS,CO2 Emissiefactoren","Volume,Weight,Volume,Weight,Volume"
fuel-type_biodiesel_hvo_bio_100_net-fuel_use_na,Biodiesel HVO (net CV),Fuel,Energy,"ADEME,BEIS","Energy,Energy"
fuel-type_biodiesel_hvo_bio_30-fuel_use_na,Biodiesel HVO 30%,Fuel,Energy,CO2 Emissiefactoren,Volume
fuel-type_biodiesel_jatropha_curcas-fuel_use_na,Biodiesel - jatropha curcas,Fuel,Energy,CAEP,Weight
fuel-type_biodiesel_me_bio_100-fuel_use_na,Biodiesel ME,Fuel,Energy,"BEIS,BEIS,CO2 Emissiefactoren","Weight,Volume,Volume"
fuel-type_biodiesel_me_bio_100-fuel_use_na,Biodisel ME,Fuel,Energy,ADEME,Volume
fuel-type_biodiesel_me_bio_100_net-fuel_use_na,Biodiesel ME (net CV),Fuel,Energy,BEIS,Energy
fuel-type_biodiesel_me_bio_100_net-fuel_use_na,Biodisel ME (net CV),Fuel,Energy,ADEME,Energy
fuel-type_biodiesel_me_sunflower_bio_100-fuel_use_na,Biodiesel ME - sunflower,Fuel,Energy,ADEME,Volume
fuel-type_biodiesel_me_sunflower_bio_100_net-fuel_use_na,Biodiesel ME - sunflower (net CV),Fuel,Energy,ADEME,Energy
fuel-type_biodiesel_me_tallow_bio_100-fuel_use_na,Biodiesel ME from tallow,Fuel,Energy,"ADEME,BEIS,BEIS","Volume,Volume,Weight"
fuel-type_biodiesel_me_tallow_bio_100_net-fuel_use_na,Biodiesel ME from tallow (net CV),Fuel,Energy,"ADEME,BEIS","Energy,Energy"
fuel-type_biodiesel_me_uco_bio_100-fuel_use_na,Biodiesel EMHAU,Fuel,Energy,ADEME,Volume
fuel-type_biodiesel_me_uco_bio_100-fuel_use_na,Biodiesel ME from used cooking oil,Fuel,Energy,"BEIS,BEIS","Volume,Weight"
fuel-type_biodiesel_me_uco_bio_100_net-fuel_use_na,Biodiesel EMHAU (net CV),Fuel,Energy,ADEME,Energy
fuel-type_biodiesel_me_uco_bio_100_net-fuel_use_na,Biodiesel ME from used cooking oil (net CV),Fuel,Energy,BEIS,Energy
fuel-type_biodiesel_palm_bio_100-fuel_use_na,Biodiesel - palm,Fuel,Energy,ADEME,Volume
fuel-type_biodiesel_palm_bio_100_net-fuel_use_na,Biodiesel - palm (net CV),Fuel,Energy,ADEME,Energy
fuel-type_biodiesel_rapeseed-fuel_use_na,Biodiesel - rapeseed,Fuel,Energy,CAEP,Weight
fuel-type_biodiesel_rapeseed_bio_100-fuel_use_na,Biodiesel - rapeseed,Fuel,Energy,ADEME,Volume
fuel-type_biodiesel_rapeseed_bio_100_net-fuel_use_na,Biodiesel - rapeseed (net CV),Fuel,Energy,ADEME,Energy
fuel-type_biodiesel_soy-fuel_use_na,Biodiesel - soy,Fuel,Energy,CAEP,Weight
fuel-type_biodiesel_soy_bio_100-fuel_use_na,Biodiesel ME - soybean,Fuel,Energy,ADEME,Volume
fuel-type_biodiesel_soy_bio_100_net-fuel_use_na,Biodiesel ME - soybean (net CV),Fuel,Energy,ADEME,Energy
fuel-type_bioethanol_bio_100-fuel_use_na,Bioethanol,Fuel,Energy,"CO2 Emissiefactoren,MfE,MfE","Volume,Volume,Energy"
fuel-type_biofuels_other_bio_100-fuel_use_stationary,Biofuels - other,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_biogas-fuel_use_na,Biogas,Fuel,Energy,EXIOBASE,Money
fuel-type_biogas_bio_100-fuel_use_na,Biogas,Fuel,Energy,BEIS,Weight
fuel-type_biogas_bio_100-fuel_use_na,Biogas (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
